sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 192s ] reads: 189.73 MiB/s writes: 124.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 193s ] reads: 185.02 MiB/s writes: 125.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 194s ] reads: 187.16 MiB/s writes: 125.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 195s ] reads: 188.99 MiB/s writes: 122.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 196s ] reads: 187.44 MiB/s writes: 127.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 197s ] reads: 185.75 MiB/s writes: 125.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 198s ] reads: 192.84 MiB/s writes: 120.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 199s ] reads: 184.02 MiB/s writes: 127.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 200s ] reads: 187.73 MiB/s writes: 124.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.122
[ 201s ] reads: 188.39 MiB/s writes: 125.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 202s ] reads: 188.16 MiB/s writes: 123.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 203s ] reads: 185.94 MiB/s writes: 125.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.102
[ 204s ] reads: 187.30 MiB/s writes: 127.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 205s ] reads: 188.20 MiB/s writes: 124.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 206s ] reads: 186.22 MiB/s writes: 125.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 207s ] reads: 187.00 MiB/s writes: 125.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 208s ] reads: 188.37 MiB/s writes: 122.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.063
[ 209s ] reads: 186.80 MiB/s writes: 125.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.082
[ 210s ] reads: 189.51 MiB/s writes: 123.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 211s ] reads: 187.33 MiB/s writes: 125.88 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 212s ] reads: 187.67 MiB/s writes: 124.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
